,time,municipality,station,latitude,longitude,unit
16006,2019-09-15 10:51:51,225,147,41.44894535840489,-8.40228491193927,538
16007,2019-03-20 00:30:52,207,437,40.22294301931319,-8.432989165321082,214
16008,2019-08-19 06:02:53,268,435,40.759701042697564,-7.976046741216294,82
16009,2019-08-29 05:17:45,211,422,41.27049487773216,-7.251887217981398,947
16010,2019-07-08 19:48:39,254,244,41.28243662220217,-8.369892292490748,871
16011,2019-02-08 09:38:23,134,136,38.644877845499174,-9.04906716102526,535
16012,2019-05-22 06:04:07,212,254,39.490091977302065,-8.480743995954704,1481
16013,2019-01-23 18:30:49,152,219,37.18703630569376,-8.444454262697516,772
16014,2019-03-30 17:40:32,81,305,41.177939319458716,-8.57016411045163,1638
16015,2019-10-18 04:51:23,206,513,40.137749533600704,-7.496625429806056,1686
16016,2019-09-11 13:56:34,207,108,40.23951415284605,-8.423590541103398,1028
16017,2019-03-31 05:51:57,16,285,41.48599772997131,-7.192662929785761,246
16018,2019-06-21 03:49:55,126,564,41.7430740842456,-7.164750201435724,1624
16019,2019-12-04 07:26:48,74,83,39.19775004634743,-8.553712513924644,1012
16020,2019-01-04 05:52:27,55,341,39.24233969335605,-9.11166940817028,483
16021,2019-07-04 22:21:29,99,50,38.81135105347046,-9.197772295963382,494
16022,2019-02-15 18:21:31,201,12,41.42787208400509,-8.516333969367471,1567
16023,2019-07-26 20:14:19,37,210,41.23519782878083,-8.539779849303894,1485
16024,2019-05-14 12:37:21,223,109,41.24163123835506,-7.214288713884677,1639
16025,2019-01-11 15:55:02,34,299,40.126929553629026,-8.78742573226277,1019
16026,2019-08-12 13:03:55,143,409,39.35147971303658,-8.47517631689916,1071
16027,2019-10-02 00:38:29,141,184,37.12275071964228,-8.537125053522676,1462
16028,2019-12-16 16:09:14,177,479,39.933163839661496,-8.492955571855228,1103
16029,2019-07-11 13:16:48,90,352,38.750462787929045,-9.298103905313994,1374
16030,2019-10-18 12:37:01,256,424,39.39554101938987,-9.148884318413234,928
16031,2019-05-05 16:17:22,266,146,38.73377680194739,-9.208713964048911,505
16032,2019-10-15 16:07:44,221,269,41.83096653569521,-8.593440823486914,470
16033,2019-04-19 09:38:18,133,440,38.80792838164748,-9.10426043127645,21
16034,2019-02-13 05:21:18,189,139,38.99547493148021,-8.96903471359216,1068
16035,2019-03-25 22:56:21,263,58,38.71795772743821,-9.243882484131753,262
16036,2019-11-13 03:01:34,108,451,41.37632020536427,-8.759385841884193,611
16037,2019-08-16 06:09:06,103,188,41.17662837787902,-7.873859355266874,64
16038,2019-07-02 12:00:51,47,311,39.598196830945774,-8.813578455079822,1442
16039,2019-03-26 15:02:28,62,4,39.443512400751025,-7.436818776792004,1245
16040,2019-04-01 11:47:20,133,575,38.82293960026919,-9.110065219106845,1114
16041,2019-11-23 12:37:14,90,19,38.76222955551558,-9.351109499847384,862
16042,2019-03-02 04:37:39,7,242,40.60652953352598,-7.762100913147485,115
16043,2019-07-02 05:20:14,158,117,41.34911979743721,-8.437393906044202,297
16044,2019-06-08 20:04:25,37,210,41.21810943225973,-8.547814202262282,182
16045,2019-09-25 00:36:07,231,187,37.09529476224529,-8.027132114104523,769
16046,2019-06-14 07:41:10,136,77,38.63136450033674,-9.134319502579816,869
16047,2019-12-24 22:08:47,85,111,39.454643538489044,-8.670641385949228,328
16048,2019-01-28 20:51:16,61,70,39.61500679293385,-8.45730902892065,1436
16049,2019-04-04 10:43:13,263,239,38.71611416048852,-9.260710936705559,1421
16050,2019-10-23 14:02:17,44,247,40.91111918062029,-8.494707902493976,817
16051,2019-12-28 11:37:44,254,244,41.27721751842761,-8.368169095782305,61
16052,2019-11-15 11:44:53,43,566,39.466136571918085,-8.85803586086797,1671
16053,2019-09-15 20:51:21,263,559,38.69032341290101,-9.322620318896375,756
16054,2019-06-07 15:31:15,15,240,39.93834617539713,-8.611202671381857,1220
16055,2019-04-30 22:44:29,207,437,40.209098710635736,-8.453385824780492,214
16056,2019-10-20 22:05:26,44,226,40.9918271615478,-8.488869295540404,177
16057,2019-05-05 08:14:25,133,344,38.90197613606399,-9.118849242153138,1533
16058,2019-05-14 12:37:22,242,463,41.26240487469528,-8.593489388656083,1432
16059,2019-09-15 12:08:10,90,430,38.7972951098707,-9.349999416343033,1530
16060,2019-02-15 20:01:13,81,363,41.17208342223795,-8.602634162245971,760
16061,2019-06-12 21:09:29,44,191,40.96104917206571,-8.580188701314919,621
16062,2019-01-31 04:23:08,108,39,41.39758077700455,-8.772971752043558,567
16063,2019-07-13 03:44:15,125,93,40.597912196509874,-8.672159745765452,1643
16064,2019-10-31 09:15:49,43,423,39.2602841154469,-8.703843071845633,318
16065,2019-07-10 13:39:10,11,488,40.916266545650394,-7.868420109855546,1053
16066,2019-03-19 22:44:15,5,145,39.24469263360325,-8.026058267456468,536
16067,2019-08-19 16:17:35,90,352,38.75666145805162,-9.29501272110044,461
16068,2019-10-21 20:28:43,266,329,38.70217099279691,-9.18294061230802,757
16069,2019-07-25 20:46:00,248,441,41.184878437679686,-8.70047304545993,512
16070,2019-05-20 04:22:24,90,287,38.76791892339844,-9.269346138655191,168
16071,2019-11-17 10:46:16,263,239,38.71381616181526,-9.269095519032305,1421
16072,2019-05-18 09:56:57,270,420,39.529897655844685,-8.124544570945556,967
16073,2019-12-23 00:06:04,251,10,39.2658042651643,-9.320921884844893,1600
16074,2019-03-09 08:41:42,208,371,38.5326948384837,-8.865650703737687,260
16075,2019-05-31 21:35:36,127,498,40.33963629153729,-8.4328229486072,1045
16076,2019-05-06 21:34:16,172,532,40.41567064407918,-8.015614701633924,995
16077,2019-12-05 12:43:31,133,440,38.8478853501423,-9.081656932199802,1300
16078,2019-02-09 11:44:29,212,254,39.452084588569114,-8.52592080944549,768
16079,2019-12-30 10:10:33,136,534,38.568074527323695,-9.089727112558403,348
16080,2019-10-25 17:11:06,77,179,41.2329934389089,-8.434947807281649,1330
16081,2019-01-19 19:32:04,193,508,41.10125941008562,-8.518437273984096,398
16082,2019-05-29 00:40:41,206,408,40.24349690527877,-7.298907401173912,683
16083,2019-07-11 11:37:07,158,505,41.3585057604791,-8.377927466757901,93
16084,2019-02-26 05:09:42,252,321,41.7857345184317,-7.432545194101097,552
16085,2019-05-11 20:44:21,254,244,41.28886261818149,-8.403614509864592,996
16086,2019-05-10 05:09:13,2,78,38.143522285050224,-7.444228541025644,1336
16087,2019-03-12 13:09:46,263,562,38.749781073372276,-9.28289930094667,1180
16088,2019-03-30 14:33:02,145,540,38.993731409604194,-9.08334915905387,1585
16089,2019-02-03 20:52:39,17,562,38.73164960996902,-9.34164024703646,1180
16090,2019-08-25 23:54:14,230,342,41.63887563643597,-8.44801526543576,1013
16091,2019-08-19 20:53:58,198,517,39.452794771424095,-8.191389866492171,849
16092,2019-10-24 01:47:14,123,198,39.378120640015425,-9.12764556735714,1059
16093,2019-10-11 20:46:20,153,515,39.4282093507096,-8.956854509710013,1333
16094,2019-08-27 16:51:23,151,193,40.38664942523467,-7.7364522446763555,1383
16095,2019-12-12 10:01:24,214,282,40.992178826534044,-8.636057627061758,1636
16096,2019-02-22 04:18:00,249,184,37.099327881111726,-8.687515921329029,852
16097,2019-08-14 07:50:08,97,143,39.65425740643557,-8.864968980361857,1254
16098,2019-10-16 16:15:39,189,272,38.90886508904862,-9.053331262461667,1473
16099,2019-05-01 11:50:21,189,174,38.87570553954149,-9.070592233535773,1657
16100,2019-04-27 20:25:27,95,142,41.00324435443048,-7.396909235650378,1322
16101,2019-08-29 09:05:26,15,284,39.99531303351563,-8.778811139621663,57
16102,2019-05-04 08:27:22,263,559,38.697208399390256,-9.322145765464752,597
16103,2019-11-04 14:10:23,44,247,40.98771154979991,-8.430125719579406,867
16104,2019-04-15 02:39:54,266,427,38.76093339390925,-9.174799597371806,1577
16105,2019-09-04 09:12:55,241,358,40.50188306763704,-8.457763114001535,1343
16106,2019-07-19 14:51:50,16,564,41.72952958759431,-7.175856897973742,1624
16107,2019-09-05 03:47:24,90,287,38.75796343124765,-9.274075370727477,1221
16108,2019-05-02 15:41:22,92,92,39.11328342413204,-9.151600134351964,104
16109,2019-04-07 02:27:19,37,209,41.1853837415652,-8.467868145238942,1620
16110,2019-08-28 12:14:14,221,269,41.65117543418518,-8.586915854064216,1267
16111,2019-05-04 04:40:40,90,287,38.754823017069214,-9.284102126616999,168
16112,2019-11-27 07:28:20,229,16,40.63638644145362,-8.541117929916018,569
16113,2019-11-09 07:28:03,201,27,41.44450181503821,-8.427952984621426,866
16114,2019-01-21 04:26:43,45,31,38.65200437789922,-9.146280454041714,1214
16115,2019-06-15 03:50:40,158,505,41.35974399044139,-8.368733791954124,882
16116,2019-11-03 08:04:09,275,289,38.940373033004725,-9.333662431500915,962
16117,2019-09-03 20:28:34,138,447,40.277193002078974,-7.507599475926334,902
16118,2019-08-25 23:31:33,266,98,38.730210209788936,-9.131643868688645,761
16119,2019-02-11 11:42:51,276,436,41.7230290962173,-8.668248294344565,135
16120,2019-08-04 18:16:00,242,302,41.204947111612505,-8.565362889186472,485
16121,2019-11-15 16:12:44,263,259,38.735162247882194,-9.243900949649174,1510
16122,2019-02-07 09:52:43,173,102,41.53524341633663,-8.628998573756716,142
16123,2019-12-10 04:24:25,275,289,38.93941976275083,-9.332770274259934,962
16124,2019-01-22 04:27:37,171,190,40.812529258883515,-8.528911550189141,1288
16125,2019-11-17 17:56:39,114,121,41.532786588115215,-8.299255253843924,1646
16126,2019-08-06 08:37:27,193,1,41.196995648414536,-8.569814936121482,1116
16127,2019-02-10 11:09:02,171,190,40.887018532584335,-8.467333171808582,437
16128,2019-12-19 11:30:07,228,349,38.99287152848646,-8.277389798135026,1193
16129,2019-07-03 15:21:10,54,528,39.92580272634547,-7.504246825603072,825
16130,2019-07-22 16:23:35,24,383,39.60466994477736,-9.06784380168452,1208
16131,2019-11-17 15:15:34,272,185,40.900705472281295,-8.497731216606036,324
16132,2019-07-02 15:03:28,15,284,39.91750641253112,-8.778742473294969,57
16133,2019-12-06 09:42:41,225,574,41.376543211273436,-8.351290646085925,131
16134,2019-10-09 20:56:48,249,3,37.09177621493065,-8.71779689560129,79
16135,2019-06-12 18:27:22,77,401,41.154314611781004,-8.398334370495016,741
16136,2019-11-11 13:10:01,90,287,38.75430176811898,-9.25268504938571,168
16137,2019-04-08 19:03:24,81,176,41.17829085904345,-8.619277353804414,755
16138,2019-08-22 18:18:05,175,164,39.09273655876353,-8.0251429302178,1085
16139,2019-06-27 04:47:40,240,166,40.92441347681453,-8.612335132096698,45
16140,2019-02-14 04:46:05,137,255,37.05791741513825,-7.768753711993792,1576
16141,2019-09-14 15:25:20,133,404,38.7985644935756,-9.151447620988792,59
16142,2019-11-01 04:43:36,108,298,41.38644078771114,-8.740226052169984,122
16143,2019-11-26 09:26:30,45,101,38.659127769300206,-9.155405742834617,595
16144,2019-06-27 13:10:56,231,71,37.08796211728991,-8.09921424862668,1297
16145,2019-01-06 17:52:56,90,99,38.78716754718852,-9.271372262949553,1232
16146,2019-06-02 00:25:01,44,191,40.924908675529785,-8.511780181155064,621
16147,2019-04-25 16:14:54,247,459,39.18576514730598,-7.612305026128654,184
16148,2019-09-10 13:53:13,189,272,38.90277526323393,-9.03974406649814,1216
16149,2019-07-13 22:48:12,140,144,40.414316497606386,-8.5912059554652,249
16150,2019-09-25 17:56:19,235,406,41.52199672883985,-8.781353023342099,1414
16151,2019-05-22 04:11:49,266,329,38.693149485066435,-9.19846331823326,757
16152,2019-12-25 12:14:51,52,73,40.5211191512627,-8.480867743170922,1630
16153,2019-07-13 12:45:45,231,71,37.07170421163203,-8.118795400819563,1297
16154,2019-01-27 07:43:33,237,313,39.464673980571604,-8.479040106508972,309
16155,2019-12-05 03:50:26,17,87,38.714912280273644,-9.439326750195365,1411
16156,2019-11-26 03:55:14,41,489,40.35856945318067,-7.855820319241018,36
16157,2019-08-22 00:54:20,150,571,39.07615019628114,-9.032992687093492,630
16158,2019-05-25 05:04:04,278,200,38.80176567103896,-7.458620597842899,968
16159,2019-03-23 20:20:14,81,64,41.161432076369074,-8.609668614127047,661
16160,2019-08-04 08:12:35,189,272,38.890802951177406,-9.036311064857857,1216
16161,2019-04-08 11:46:54,193,577,41.1813614386783,-8.54528427538032,1266
16162,2019-12-08 20:55:45,265,483,41.095312524445234,-8.638432715150651,738
16163,2019-07-11 10:00:24,90,352,38.7743099126293,-9.282541999863007,461
16164,2019-11-19 14:04:28,189,340,38.95344368572174,-9.007806535933243,1400
16165,2019-02-11 12:40:52,188,449,37.118657994147405,-8.296247969662708,41
16166,2019-02-08 18:39:22,258,288,39.11828987282238,-8.864231118552,1101
16167,2019-11-01 23:32:09,238,334,39.06376832710414,-7.11786932243797,1687
16168,2019-12-01 13:01:57,231,71,37.06890337603297,-8.101536198427782,742
16169,2019-01-30 23:01:42,73,255,37.11768313305758,-7.6416475297080115,1576
16170,2019-09-25 13:45:44,31,464,41.99772913089011,-8.585472044653454,1388
16171,2019-02-26 04:30:48,17,518,38.732749502505975,-9.317900333504083,540
16172,2019-01-31 07:49:49,212,254,39.56624128266276,-8.514305813955648,556
16173,2019-01-12 16:48:39,158,252,41.34213078950165,-8.48502690657111,1082
16174,2019-08-31 16:57:24,141,327,37.12594336587634,-8.532045441249466,476
16175,2019-04-30 02:51:33,231,538,37.24559853771422,-8.211602917719286,1231
16176,2019-06-17 00:59:38,266,415,38.73434037198381,-9.12256464371404,914
16177,2019-05-25 08:08:15,263,369,38.70208201399886,-9.26628823073968,250
16178,2019-12-17 04:08:00,133,440,38.80180764255899,-9.104326129501041,253
16179,2019-07-26 20:26:05,199,502,41.12820748888931,-8.138089933550797,1408
16180,2019-01-08 08:47:31,141,76,37.13315929036446,-8.535386674808343,523
16181,2019-12-17 05:43:20,99,297,38.76596039117834,-9.20423423489423,1363
16182,2019-03-24 18:29:17,242,577,41.21666194047815,-8.55673817164095,751
16183,2019-12-24 09:08:23,198,517,39.47669507432502,-8.19234615875555,366
16184,2019-03-28 13:44:12,255,366,40.60695618683176,-8.447420414850297,1541
16185,2019-01-06 02:50:00,165,336,41.546938204063714,-8.426024241455693,879
16186,2019-07-17 10:30:12,17,518,38.66779893146568,-9.336740470026328,697
16187,2019-08-29 08:35:44,37,399,41.21172152132335,-8.555983489543557,840
16188,2019-09-29 04:28:41,165,453,41.54574616525682,-8.428138832802338,645
16189,2019-12-28 07:35:13,172,238,40.426651361777196,-7.957430625121655,354
16190,2019-07-18 01:40:25,45,48,38.62106767138355,-9.182700304548973,1036
16191,2019-02-19 16:08:56,72,84,41.45942621645048,-7.9555043428191015,1586
16192,2019-09-08 15:44:15,193,226,41.0374330972978,-8.423708616812709,177
16193,2019-07-18 13:23:06,26,268,38.589201225757826,-7.8863626235785045,905
16194,2019-02-18 00:18:22,144,425,41.82084342604535,-8.321145537647293,1622
16195,2019-07-06 18:51:53,137,531,37.05520710358419,-7.8084698451577035,1226
16196,2019-12-30 21:14:28,258,288,39.13409708141013,-8.908861086391369,1101
16197,2019-01-26 12:19:00,44,271,40.989771835980314,-8.57299804335758,906
16198,2019-05-14 14:58:21,135,100,41.168252558966856,-7.796561312566143,163
16199,2019-12-22 20:52:24,273,325,41.19120073575894,-7.977737225317421,660
16200,2019-10-17 13:33:46,208,82,38.52911513749681,-8.913392038093486,923
16201,2019-05-16 04:35:32,214,433,41.00190121926651,-8.632572222133584,1050
16202,2019-12-12 13:39:25,136,525,38.61440235258006,-9.118721556589483,1269
16203,2019-02-13 11:23:50,63,198,39.31226345222998,-9.179280787449656,1059
16204,2019-10-11 05:46:01,77,74,41.19585188058594,-8.382501273522244,1125
16205,2019-08-08 02:44:02,12,136,38.653329312837705,-9.035611632593547,1168
16206,2019-11-19 17:18:10,17,518,38.694898997500346,-9.329604148816331,697
16207,2019-10-29 16:19:10,149,504,40.015225989272416,-8.204487828095118,47
16208,2019-12-10 03:34:27,266,427,38.70336056054879,-9.19856440347889,1577
16209,2019-02-19 05:16:26,27,419,40.74663233141239,-8.651500398203597,145
16210,2019-12-20 19:32:19,208,347,38.53243942680897,-8.891684238274953,927
16211,2019-11-22 19:23:10,90,446,38.81202171787804,-9.391098015561184,1569
16212,2019-08-09 23:50:21,208,371,38.52031945067239,-8.868322556646069,260
16213,2019-02-16 07:42:51,17,87,38.7107151186039,-9.419168226517794,80
16214,2019-07-08 06:04:32,81,210,41.16918780888267,-8.587077081360539,182
16215,2019-02-11 08:24:36,43,172,39.229909123195306,-8.697222501836588,1593
16216,2019-09-06 10:05:23,52,511,40.50357357406206,-8.598064852717346,173
16217,2019-12-18 05:22:46,22,158,38.44883988056076,-9.09877808065694,498
16218,2019-03-31 03:35:50,90,430,38.802397305480085,-9.335440792827134,171
16219,2019-09-22 14:20:48,136,165,38.640304386377565,-9.164710561845952,1503
16220,2019-10-18 11:00:03,129,204,39.843177683916714,-8.859791935733204,745
16221,2019-05-11 09:23:09,240,166,40.95339742359068,-8.652397011470308,114
16222,2019-07-24 22:59:41,127,498,40.35104422625064,-8.482159094403228,1045
16223,2019-10-10 09:32:13,165,453,41.54328794978868,-8.412836330469508,645
16224,2019-10-05 21:12:32,19,574,41.37129495468074,-8.27306890030729,1505
16225,2019-01-22 07:10:41,17,518,38.68393559374756,-9.357198452907447,540
16226,2019-07-03 02:16:47,136,165,38.64651145584082,-9.15028858630119,1164
16227,2019-02-19 13:09:35,81,508,41.13815135874535,-8.5935848763147,1355
16228,2019-12-08 17:30:46,90,287,38.750610906035895,-9.276339728642824,1434
16229,2019-12-13 18:06:16,255,73,40.59708023611502,-8.501235043426131,469
16230,2019-12-18 18:02:03,124,530,37.02145104174504,-7.931837821381683,933
16231,2019-06-04 17:44:56,22,158,38.45985978154373,-9.100295708095825,1230
16232,2019-05-08 02:25:17,227,478,38.32393032972458,-8.005502825557702,901
16233,2019-01-14 09:32:43,242,343,41.194485428780446,-8.590547187812792,272
16234,2019-06-17 15:57:33,159,192,37.13523021395601,-8.397246699296812,1465
16235,2019-12-22 10:53:24,81,97,41.16290382591734,-8.594282556290771,167
16236,2019-10-12 03:03:22,43,222,39.402987011687465,-8.611731570448145,92
16237,2019-12-14 11:03:41,146,516,41.337943145161645,-6.7123240491987515,1562
16238,2019-05-13 19:29:37,133,103,38.81348440098757,-9.159406745472547,1517
16239,2019-04-13 19:22:25,168,290,37.8643751212587,-7.961322883392926,858
16240,2019-12-15 14:14:21,77,324,41.176557393076564,-8.352996899905479,559
16241,2019-10-11 04:26:17,258,288,39.13360947653935,-8.88497292431438,1101
16242,2019-06-13 01:18:32,8,394,41.20775484573541,-8.287330058113605,90
16243,2019-11-01 12:25:27,134,136,38.659646287409814,-9.053954512910511,1168
16244,2019-05-06 21:37:38,242,302,41.19871062035011,-8.59191874692916,485
16245,2019-10-19 06:30:59,71,421,38.767029794915715,-9.228458480005148,872
16246,2019-10-31 02:54:27,275,45,38.943839862015075,-9.197038946388624,239
16247,2019-12-06 14:38:20,148,451,41.33938877307388,-8.719273779222245,435
16248,2019-01-12 04:08:22,266,415,38.76220187682857,-9.164767882034187,914
16249,2019-04-23 11:53:24,276,375,41.700371419444764,-8.821242737670918,509
16250,2019-05-03 14:26:14,152,72,37.254622997776565,-8.327528790075228,1228
16251,2019-03-10 13:38:44,212,254,39.48563363037401,-8.533386685839714,1481
16252,2019-01-30 05:46:38,276,436,41.7038665646305,-8.845998035426675,135
16253,2019-05-04 02:06:59,81,97,41.15674889144313,-8.667009384896293,1506
16254,2019-06-17 10:43:55,97,143,39.636735814378,-8.831797810081184,340
16255,2019-08-18 23:16:05,124,531,37.07236072534745,-7.8875066944001455,1226
16256,2019-08-22 17:07:54,148,228,41.25835974175592,-8.668668705200684,1524
16257,2019-01-17 01:14:19,165,551,41.564616271675305,-8.44324291142173,1236
16258,2019-11-03 21:42:00,64,250,40.839694016728096,-8.39794904490658,1201
16259,2019-03-29 02:44:51,124,541,37.02871053599673,-7.9429399298501195,1311
16260,2019-07-26 03:50:49,89,320,40.1282679975564,-8.2035091549581,946
16261,2019-06-19 07:48:40,90,352,38.76136106312986,-9.293317183313373,1374
16262,2019-07-10 06:47:22,54,528,39.82640977678324,-7.4798250561758595,825
16263,2019-05-11 21:55:05,136,465,38.61458150592127,-9.079570855954781,1197
16264,2019-11-13 13:42:04,275,45,38.91932285716486,-9.21891118192866,239
16265,2019-05-23 16:47:01,248,169,41.204742173655454,-8.642239785061022,223
16266,2019-01-12 23:47:15,152,376,37.135064385576726,-8.354088131756356,1043
16267,2019-11-05 05:10:34,273,325,41.119800357606344,-8.003863795395718,660
16268,2019-03-14 21:50:33,41,489,40.31376849481524,-7.855655478817389,36
16269,2019-03-23 07:34:15,189,272,38.89307171146469,-9.049906110060261,1473
16270,2019-03-02 13:58:55,73,255,37.28367675014644,-7.706986736093264,1576
16271,2019-10-30 12:59:39,99,202,38.80556208279353,-9.175712946091965,1430
16272,2019-10-06 02:16:38,263,259,38.72184225601083,-9.227113351221583,181
16273,2019-01-26 02:44:02,263,562,38.74482639466365,-9.278627081781048,1180
16274,2019-03-08 09:36:41,171,190,40.877778740365805,-8.448159392673086,288
16275,2019-04-27 07:19:46,99,202,38.80633800518274,-9.186468784612059,935
16276,2019-12-04 07:25:20,242,563,41.22681307127392,-8.559749657018912,1185
16277,2019-02-04 19:37:40,84,526,37.59340550130353,-8.488780033095251,199
16278,2019-04-05 15:27:30,236,405,40.661197456440206,-8.678980909961156,503
16279,2019-01-18 10:21:53,265,552,41.09826537581809,-8.55902902665044,637
16280,2019-11-09 17:45:54,171,65,40.92460870307012,-8.454433012848924,1640
16281,2019-10-12 19:00:11,26,268,38.56494898799895,-7.9066817336131825,1472
16282,2019-11-16 21:03:22,242,577,41.20466369038138,-8.557868858922943,707
16283,2019-09-18 12:09:08,153,515,39.45183412183584,-8.981588876258233,345
16284,2019-03-06 22:19:19,240,218,40.82982126152323,-8.582501103872653,592
16285,2019-05-07 18:13:29,90,430,38.804364778081535,-9.35286570862584,827
16286,2019-04-18 03:34:16,45,101,38.66493831430488,-9.162408977167248,595
16287,2019-08-16 05:09:26,207,437,40.20706708517186,-8.50261900633224,214
16288,2019-02-25 19:02:10,266,415,38.74499874782464,-9.111141970181762,914
16289,2019-06-11 14:48:27,17,490,38.73504209547812,-9.404805305877897,911
16290,2019-09-27 04:39:56,90,352,38.77400334132009,-9.288587214422414,1159
16291,2019-07-03 03:04:54,37,399,41.21891218263833,-8.543387255678523,33
16292,2019-03-16 20:44:23,165,453,41.55445030661364,-8.434554375083534,896
16293,2019-05-26 17:23:35,138,495,40.294226821629266,-7.485662489198596,1558
16294,2019-02-11 09:13:46,118,560,38.816361559890524,-7.166102728407433,1080
16295,2019-08-28 07:04:57,81,363,41.16569253618477,-8.597487843647436,760
16296,2019-02-14 14:09:43,180,15,41.20435200811605,-7.668148678906956,27
16297,2019-05-22 15:50:31,266,256,38.7096315997916,-9.165369656481708,234
16298,2019-12-07 03:11:50,26,268,38.57252819329166,-7.933693927166497,1472
16299,2019-01-26 09:53:23,17,87,38.70462395493218,-9.436691120904419,765
16300,2019-12-16 04:12:02,276,436,41.700000904654324,-8.830448067104344,508
16301,2019-06-27 14:52:02,90,352,38.769997839470754,-9.281236779714826,280
16302,2019-06-14 21:47:20,81,97,41.178181295732976,-8.641827952654195,518
16303,2019-12-09 08:19:25,60,387,40.78582001440987,-8.556757596368435,496
16304,2019-11-15 09:52:46,32,558,38.75304668001846,-7.7300737903936545,1084
16305,2019-02-16 11:53:14,99,202,38.79180939540879,-9.18077495299359,676
16306,2019-12-06 06:51:21,192,63,41.36562773330156,-8.203483516164221,1402
16307,2019-06-20 06:51:42,107,22,39.403007432968295,-8.479240624416057,229
16308,2019-10-31 12:43:43,225,147,41.435764482410214,-8.391328098737603,538
16309,2019-06-20 09:09:08,208,371,38.521869095483964,-8.824693564822363,260
16310,2019-03-03 22:35:07,152,72,37.2605260326121,-8.281322061718305,1476
16311,2019-12-22 19:31:11,37,209,41.19329150054254,-8.49572028822436,129
16312,2019-06-21 04:47:09,52,358,40.49273993394555,-8.523510103204192,1343
16313,2019-05-07 16:07:43,231,351,37.08659218302768,-8.019809704934612,1677
16314,2019-01-22 09:37:01,248,328,41.19427769507786,-8.697231952413855,121
16315,2019-10-12 09:08:14,47,311,39.595641361638236,-8.818217527117763,1442
16316,2019-10-20 07:36:47,273,325,41.119439554482035,-8.106205492876038,660
16317,2019-12-20 07:00:00,127,498,40.34677534142808,-8.46847040077085,1544
16318,2019-02-14 23:45:37,195,392,40.302194362353404,-8.070150695764665,1176
16319,2019-10-15 20:47:08,271,367,40.04712697427661,-7.958474749614991,118
16320,2019-03-09 18:17:39,207,346,40.20609336560669,-8.391799924951448,691
16321,2020-01-01 06:11:07,165,336,41.55052686849874,-8.469774932720124,879
16322,2019-01-30 00:53:19,71,421,38.76441249156603,-9.227229913945706,671
16323,2019-07-10 02:05:38,133,440,38.791563560045056,-9.10879662853421,1300
16324,2019-08-10 18:47:25,114,121,41.57649182403391,-8.26525427948094,890
16325,2019-07-01 23:47:17,108,298,41.382293294654644,-8.75131061651601,122
16326,2019-02-16 23:20:01,45,101,38.65719068361605,-9.163317435717689,945
16327,2019-12-10 06:28:42,265,105,41.128313574217685,-8.623086305631984,1320
16328,2019-03-26 08:53:55,276,519,41.69884466399633,-8.833186006377073,1167
16329,2019-06-02 06:42:55,179,229,40.62639326584768,-7.4042024999228895,924
16330,2019-10-28 06:38:50,99,202,38.787077655532464,-9.178091640062974,676
16331,2019-08-04 00:53:39,99,202,38.78702628735932,-9.177733840418487,510
16332,2019-06-17 19:45:34,266,543,38.71419095191686,-9.145279921391873,1519
16333,2019-05-07 22:14:28,248,343,41.185172163862546,-8.622776767930045,272
16334,2019-01-12 01:17:02,229,16,40.681501639799706,-8.488725358948145,569
16335,2019-05-04 10:56:42,150,410,39.10091374995922,-8.972263653599468,1091
16336,2019-08-26 05:59:09,266,146,38.77204405749646,-9.113034931036355,505
16337,2019-02-26 16:41:21,48,68,37.421482554172556,-7.510852566823225,357
16338,2019-08-21 04:47:41,50,115,39.89065843325373,-8.278511533086647,417
16339,2019-01-07 22:06:52,15,240,39.92024580732462,-8.59781571494774,1651
16340,2019-01-15 10:24:15,122,125,39.193983108739786,-7.285880006014341,16
16341,2019-11-18 18:04:46,90,430,38.77667058563682,-9.329181901586722,171
16342,2019-10-02 10:04:19,157,37,38.01591515901929,-8.518082884271859,394
16343,2019-03-12 06:42:46,136,165,38.628502010852195,-9.15496701285386,1503
16344,2019-05-30 18:26:11,77,338,41.2164731093845,-8.415791119415601,1352
16345,2019-11-12 21:15:00,98,6,38.698722583634655,-8.959405197775412,1123
16346,2019-06-05 19:38:56,136,465,38.63500392512407,-9.119147354757951,685
16347,2019-07-23 10:11:36,40,384,40.527754635137654,-7.268473449093406,1081
16348,2019-07-24 07:32:47,215,181,40.01390188992771,-7.7908218713489275,419
16349,2019-09-19 18:03:06,109,207,39.463514834045164,-8.357173534723715,1649
16350,2019-03-29 15:00:19,54,528,39.822177364405825,-7.484421569437583,825
16351,2019-02-20 02:39:38,71,124,38.7383227182098,-9.212183276404929,801
16352,2019-07-12 03:25:34,133,575,38.852337033014955,-9.08294676847487,1114
16353,2019-02-15 19:11:16,265,539,41.12385816909406,-8.596416690714287,367
16354,2019-04-09 00:20:37,249,3,37.089649813400506,-8.667251587363847,69
16355,2019-07-18 06:43:20,90,520,38.8682929291257,-9.3081458382179,1129
16356,2019-08-30 08:40:03,5,145,39.25526670349566,-8.012493887828496,536
16357,2019-02-15 13:01:59,266,58,38.702096710306606,-9.20244027295416,262
16358,2019-10-02 17:11:02,81,64,41.1613948730373,-8.626216874139281,1678
16359,2019-05-21 11:57:52,129,204,39.84431907795009,-8.869262028251793,745
